steps,distance_walked,very_active_distance,moderately_active_distance,lightly_active_distance,calories_burnt,physical_activity_score
10094.5,6.0,1.7,4.3,0.0,415.9,7.1
12070.2,6.2,1.7,4.3,0.1,502.6,6.7
13263.1,6.2,2.8,3.1,0.4,629.3,6.1
12074.9,6.5,1.8,3.4,1.2,425.9,6.8
10819.4,4.5,1.8,3.1,0.0,363.1,6.7
7005.4,2.9,1.3,1.4,0.2,595.6,4.6
9991.6,3.8,1.7,1.9,0.3,579.3,6.1
8400.7,5.1,2.2,3.5,0.0,823.8,7.2
8967.8,4.7,1.1,3.5,0.1,1421.4,6.2
8876.4,4.8,1.1,2.1,1.6,682.0,6.3
7060.2,3.7,1.1,2.1,0.5,2345.3,5.1
4128.0,2.4,0.5,1.5,0.3,1612.4,3.3
7995.6,4.0,1.4,2.7,0.0,390.1,5.8
10580.1,5.4,1.7,4.3,0.0,634.3,7.2
5955.5,3.0,1.1,2.0,0.0,560.5,4.5
10047.0,4.7,1.4,3.1,0.3,458.5,6.6
14000.0,6.5,2.2,5.2,0.0,463.9,6.4
13069.2,6.5,2.0,2.8,1.8,641.3,6.7
14000.0,6.5,1.7,2.8,2.0,365.3,6.4
11173.4,4.8,1.9,3.0,0.0,677.6,6.8
13502.5,6.1,2.4,3.3,0.3,553.3,6.4
7828.1,4.5,2.0,2.0,0.5,616.5,6.3
8067.0,3.9,1.8,2.0,0.1,448.3,5.8
1782.6,1.2,0.5,0.8,0.0,1269.0,2.0
13558.4,6.2,2.5,4.7,0.0,600.0,6.6
14000.0,6.3,1.4,2.7,2.2,1003.9,6.2
8340.5,3.7,0.9,2.3,0.6,495.2,5.3
9238.1,4.5,2.0,2.3,0.2,532.8,6.6
7738.4,3.5,1.0,2.4,0.2,325.4,5.1
11148.0,6.2,1.9,3.9,0.5,645.3,7.0
13374.8,6.5,1.6,5.0,0.0,646.7,6.1
4771.7,3.3,0.9,1.4,1.1,412.6,4.3
11228.3,5.8,2.5,3.4,0.0,1335.9,6.8
9170.0,3.4,0.9,1.6,0.8,598.1,5.3
10340.2,5.7,1.9,3.5,0.3,493.3,7.1
11377.0,4.9,1.2,3.7,0.1,2084.6,6.4
9435.4,4.8,1.9,3.7,0.0,459.8,7.2
9689.2,4.5,1.9,2.5,0.1,513.8,6.6
9358.4,5.8,1.8,4.2,0.0,465.0,7.1
12910.9,6.5,2.8,3.3,0.3,468.1,6.1
11256.3,5.3,1.4,2.1,1.7,381.2,6.6
10661.8,5.3,2.1,3.9,0.0,583.1,7.4
6187.1,3.2,1.3,1.4,0.4,543.8,4.7
8864.3,4.9,2.4,2.0,0.5,696.8,6.7
12696.0,6.4,1.7,3.4,1.2,356.5,6.6
10113.1,4.5,1.0,2.5,1.0,345.5,6.3
11978.6,5.6,1.6,2.4,1.6,1113.3,6.6
14000.0,6.5,1.5,4.7,0.2,360.8,6.1
13115.8,6.5,1.6,3.7,1.2,544.2,6.5
10279.5,5.4,1.6,3.2,0.6,378.4,6.9
8467.0,3.8,1.2,1.9,0.7,493.2,5.6
2339.4,1.5,0.7,0.9,0.0,1464.0,2.4
9494.8,4.6,1.2,3.2,0.2,483.2,6.3
9022.0,5.0,2.4,3.8,0.0,428.0,7.3
11171.1,6.5,2.9,5.1,0.0,612.9,6.5
9538.3,4.6,2.1,2.6,0.0,641.9,6.8
9038.8,4.9,2.4,3.9,0.0,411.2,7.4
4661.8,2.0,0.8,1.0,0.1,625.4,3.3
7180.1,3.5,1.5,1.4,0.6,456.7,5.3
11430.0,5.7,1.9,4.1,0.0,495.0,7.0
14000.0,6.5,2.3,3.1,1.1,392.7,6.6
9707.4,6.1,2.9,2.6,0.6,550.3,6.4
10983.4,5.3,1.7,4.1,0.0,1982.0,7.0
12857.4,6.5,1.4,4.7,0.5,536.7,6.3
7567.3,2.8,1.2,1.2,0.4,695.9,4.6
11100.4,5.8,2.1,4.1,0.0,601.4,7.3
7778.5,4.5,2.0,3.3,0.0,658.0,6.6
12594.5,6.0,1.3,4.6,0.1,485.7,6.4
10454.2,4.0,1.5,2.5,0.0,356.8,6.1
10895.4,5.4,1.5,3.7,0.2,415.4,6.8
7652.2,3.8,1.8,2.7,0.0,319.6,6.0
12121.1,6.4,1.5,4.3,0.6,500.7,6.7
14000.0,6.5,2.9,4.3,0.0,559.9,6.0
6976.3,3.3,0.7,2.0,0.5,469.8,4.7
8980.7,4.1,0.8,2.4,0.8,2130.0,5.7
10694.8,4.8,1.3,3.8,0.0,428.3,6.6
12359.2,6.3,1.9,3.4,1.0,334.3,6.8
8321.4,4.4,1.7,1.9,0.8,472.8,6.2
1500.9,0.5,0.1,0.3,0.0,519.1,1.2
14000.0,6.5,2.2,3.2,1.2,693.1,6.6
12281.5,6.4,1.7,3.9,0.8,2438.6,6.7
4771.2,2.4,1.1,1.1,0.3,571.1,3.7
8177.3,3.6,0.8,2.4,0.5,2357.8,5.2
14000.0,6.5,2.0,5.1,0.0,434.2,6.3
14000.0,5.8,2.3,4.0,0.0,672.0,6.7
12815.9,6.5,3.0,3.2,0.3,435.5,5.9
9471.7,4.7,2.2,3.7,0.0,687.9,7.4
10249.0,5.2,2.4,2.7,0.0,300.9,6.9
9607.2,5.1,1.1,2.9,1.0,553.7,6.6
13384.7,6.5,2.9,3.9,0.0,616.0,6.0
7372.5,3.6,1.6,2.9,0.0,2048.6,5.7
7582.6,3.8,1.8,1.6,0.4,346.8,5.7
13030.8,5.8,1.7,3.9,0.2,309.7,6.5
9866.9,4.6,2.2,2.5,0.0,1083.5,6.9
14000.0,6.5,2.1,2.8,1.6,517.2,6.6
7985.5,3.6,1.4,2.8,0.0,635.7,5.7
9835.7,5.3,1.8,3.4,0.2,325.3,7.0
7232.8,3.3,1.1,2.3,0.0,345.3,4.9
10022.1,5.1,1.9,2.5,0.7,903.8,7.1
5564.4,2.8,0.9,2.0,0.0,1087.5,4.1
8537.1,4.6,2.0,3.4,0.0,668.5,6.9
5691.2,3.3,1.3,1.9,0.1,1284.0,4.7
12081.8,6.4,2.6,4.0,0.0,476.3,6.6
12149.8,5.0,1.4,4.0,0.0,371.6,6.5
4809.2,3.0,1.5,2.2,0.0,346.5,4.7
14000.0,6.5,2.6,3.8,0.2,373.0,6.2
14000.0,6.5,1.7,4.3,0.5,1745.8,6.4
10138.0,5.2,2.2,3.7,0.0,352.1,7.5
8076.7,3.6,0.9,1.5,1.2,616.6,5.2
14000.0,6.0,1.3,3.8,0.9,490.9,6.2
6043.1,2.7,1.0,2.1,0.0,515.9,4.3
10060.3,4.8,1.7,3.7,0.0,449.9,7.1
10538.9,5.1,1.3,3.7,0.1,384.3,6.7
14000.0,6.5,2.0,2.9,1.6,337.6,6.5
11079.2,5.2,2.5,4.1,0.0,330.4,7.3
8504.1,4.2,1.2,2.7,0.3,374.1,5.9
7146.4,3.2,0.8,1.6,0.8,640.1,4.7
8974.5,4.8,2.4,3.2,0.0,386.6,7.0
6979.2,3.8,1.1,2.8,0.0,441.9,5.3
10143.5,6.3,2.5,2.8,0.9,529.1,7.0
8307.4,4.7,1.3,3.6,0.0,504.6,6.3
5517.9,2.9,1.1,2.2,0.0,1889.0,4.4
13765.4,6.5,2.1,2.6,1.8,377.7,6.6
8507.0,4.4,2.1,3.3,0.0,509.6,6.9
6195.6,3.3,1.1,2.5,0.0,607.1,4.8
9495.2,4.5,1.7,1.9,0.9,455.0,6.5
10205.1,5.5,2.7,2.8,0.0,688.8,6.7
4760.6,1.7,0.8,0.9,0.0,531.2,3.1
10994.9,5.4,1.2,2.9,1.2,569.9,6.6
6858.5,3.7,1.7,2.6,0.0,483.6,5.6
14000.0,6.5,2.0,3.5,0.9,2471.4,6.5
11571.9,5.7,2.2,4.4,0.0,480.6,7.4
8800.3,4.3,1.4,3.5,0.0,676.9,6.3
7764.5,3.5,1.1,1.8,0.5,423.0,5.1
9685.1,5.4,1.3,3.3,0.8,646.3,6.8
11838.4,5.4,2.0,3.4,0.0,1026.4,6.8
9923.5,5.1,1.9,3.2,0.0,619.6,7.1
9348.5,4.9,1.3,2.7,0.9,315.1,6.6
10175.1,4.6,1.7,2.2,0.8,410.9,6.6
8188.4,4.1,2.0,1.7,0.4,638.8,6.1
8970.4,4.0,1.7,1.8,0.6,2359.5,6.0
3742.6,2.6,0.9,2.0,0.0,585.1,3.7
12921.2,5.9,2.8,3.0,0.1,696.9,6.0
10896.4,5.1,1.9,2.2,1.0,370.9,6.9
7679.6,3.2,0.8,2.1,0.4,467.0,4.8
14000.0,6.3,2.3,2.7,1.3,366.1,6.5
10261.0,5.9,1.5,2.5,1.9,361.7,7.0
6891.6,3.7,1.6,2.4,0.0,553.2,5.5
12570.2,6.4,3.0,4.0,0.0,376.6,6.2
11194.1,5.3,1.6,2.2,1.4,493.1,6.7
11183.7,6.0,2.0,3.5,0.5,691.2,7.0
8722.7,3.9,1.3,2.3,0.4,433.3,5.8
11351.5,6.1,1.7,3.8,0.6,649.5,6.9
9214.7,4.2,1.8,2.9,0.0,458.5,6.5
11667.8,5.5,2.1,2.8,0.6,1795.4,6.9
4285.2,2.5,0.6,1.4,0.5,434.5,3.5
8698.4,4.8,2.2,3.4,0.0,351.1,7.1
14000.0,6.5,1.7,5.0,0.0,571.6,6.0
7698.8,3.3,1.6,2.5,0.0,503.6,5.6
8188.5,3.9,1.2,2.3,0.4,2127.6,5.6
8656.1,4.4,1.7,2.7,0.0,421.2,6.3
6355.6,2.8,0.6,1.7,0.5,561.4,4.1
3375.2,2.4,0.7,1.8,0.0,365.8,3.3
9308.2,3.5,1.5,2.5,0.0,561.0,5.9
10407.6,4.8,1.7,2.5,0.6,332.5,6.7
9842.5,4.7,2.2,2.2,0.3,460.1,6.9
9565.4,3.4,1.3,1.9,0.3,1690.4,5.5
10129.1,4.4,2.1,2.3,0.0,642.1,6.7
13068.5,6.5,3.0,5.1,0.0,1944.5,6.0
9428.7,4.7,1.6,2.4,0.7,510.8,6.6
8277.8,4.9,1.8,2.3,0.8,653.3,6.6
9156.6,5.4,2.4,4.1,0.0,502.4,7.4
11738.0,6.1,1.6,2.6,1.8,506.9,6.8
14000.0,6.5,3.0,3.3,0.2,588.2,5.7
8115.6,4.1,1.5,2.4,0.2,651.1,5.9
10296.8,3.8,1.6,2.4,0.0,1122.1,6.1
11015.1,4.8,1.1,2.6,1.2,2335.1,6.4
7022.3,3.6,1.5,2.1,0.0,393.0,5.3
10061.3,5.3,1.6,2.6,1.2,669.7,7.0
5603.0,2.9,1.3,1.9,0.0,1342.5,4.5
4692.8,1.9,0.7,1.1,0.2,510.6,3.2
11100.2,6.0,1.7,4.5,0.0,618.4,7.0
8848.4,5.2,2.5,2.9,0.0,620.6,6.8
10606.8,5.8,2.5,3.3,0.0,411.3,6.9
9946.3,5.5,2.7,3.5,0.0,694.4,7.0
7070.8,3.3,1.0,1.5,0.8,332.2,4.8
9864.2,5.5,2.2,2.5,0.8,313.9,7.2
6300.7,3.2,1.2,2.3,0.0,636.6,4.9
14000.0,6.5,2.6,3.3,0.5,627.6,6.1
5932.1,3.1,0.7,2.1,0.4,585.1,4.3
9412.6,4.6,1.3,2.0,1.3,808.0,6.4
6873.2,3.0,1.4,2.2,0.0,355.0,5.0
11711.3,5.8,1.9,4.6,0.0,338.3,7.0
9005.7,5.0,2.4,2.7,0.0,687.8,6.9
8444.0,4.0,1.1,2.4,0.5,549.7,5.6
12559.6,6.5,3.0,3.8,0.0,667.9,6.0
10088.3,5.4,2.2,4.1,0.0,662.6,7.7
11549.9,5.6,2.4,2.3,0.9,561.3,6.8
7056.0,4.2,1.3,2.8,0.1,551.4,5.7
5785.5,2.7,1.3,1.8,0.0,444.0,4.4
10321.6,5.9,2.2,3.3,0.5,359.6,7.2
9043.5,4.7,1.9,2.3,0.5,2319.9,6.7
11879.3,5.9,1.4,2.9,1.6,627.1,6.6
9760.3,4.4,1.7,3.2,0.0,517.8,6.7
10615.2,5.3,2.4,2.2,0.6,320.3,6.9
5129.9,2.5,0.6,1.5,0.3,358.0,3.6
14000.0,6.4,2.7,3.3,0.4,340.8,6.0
9507.3,4.6,1.0,2.4,1.3,563.1,6.3
12092.8,5.6,2.7,3.4,0.0,1826.8,6.5
7491.7,4.0,2.0,3.1,0.0,486.6,6.3
10924.0,6.1,1.9,4.0,0.3,517.4,7.0
6091.5,2.4,0.6,1.7,0.1,410.4,3.8
11356.2,6.5,2.6,4.2,0.0,621.9,6.8
8932.1,4.4,0.9,3.0,0.5,431.4,6.0
10087.6,4.6,1.6,2.6,0.4,557.7,6.6
12093.9,6.4,1.8,5.0,0.0,1924.6,6.6
6302.4,2.9,1.0,1.8,0.2,328.9,4.4
7946.5,3.9,0.8,2.4,0.7,402.8,5.4
11372.0,5.5,1.2,3.3,1.0,686.0,6.5
14000.0,6.5,1.3,3.4,1.7,376.2,6.2
9585.8,5.2,2.0,2.5,0.6,342.0,7.0
11773.4,5.7,2.1,2.5,1.2,416.5,6.9
9679.1,4.1,1.1,2.8,0.2,651.2,6.0
14000.0,6.5,2.6,3.4,0.6,422.4,6.2
4758.3,1.8,0.8,1.0,0.0,467.0,3.2
10283.9,4.6,1.3,3.5,0.0,424.0,6.5
5123.4,3.2,1.4,2.0,0.0,811.1,4.6
2480.3,0.6,0.3,0.3,0.1,700.0,1.6
10892.4,4.3,0.9,3.1,0.3,493.1,5.9
10418.5,5.5,1.7,2.8,1.0,2314.9,7.0
9145.5,4.4,1.6,2.7,0.1,388.0,6.3
9681.4,4.7,2.0,2.9,0.0,449.7,6.9
14000.0,6.5,1.9,3.2,1.4,1577.5,6.5
9225.5,4.7,2.3,2.1,0.3,1564.2,6.7
11530.4,5.4,2.2,2.6,0.6,389.9,6.9
8051.9,4.8,1.5,2.1,1.2,668.9,6.3
10885.7,4.7,1.1,2.4,1.2,2043.1,6.3
9285.3,4.9,1.2,3.9,0.0,323.7,6.6
8768.4,4.7,1.6,2.6,0.4,600.4,6.5
14000.0,6.5,2.3,4.8,0.0,397.3,6.6
13531.6,6.3,2.7,3.9,0.0,480.1,6.2
10410.2,5.7,2.4,3.8,0.0,344.6,7.3
3087.4,1.0,0.3,0.5,0.3,327.4,2.0
8917.0,4.2,1.6,2.1,0.5,484.2,6.1
14000.0,6.5,1.3,3.9,1.2,434.8,6.2
9308.0,4.7,1.5,3.5,0.0,1669.0,6.7
13309.7,5.8,2.5,2.4,0.9,686.3,6.4
14000.0,6.5,2.1,3.9,0.5,463.0,6.6
10656.9,5.1,2.3,2.1,0.7,541.1,7.1
7474.5,3.5,1.7,2.1,0.0,339.0,5.5
2694.1,1.5,0.6,1.0,0.0,654.4,2.4
12052.5,6.3,1.5,4.4,0.4,1079.5,6.7
7555.7,4.8,1.5,2.2,1.1,509.0,6.2
10528.5,4.4,0.9,2.1,1.5,373.4,6.1
6250.5,3.5,1.3,2.1,0.1,470.4,5.0
9204.3,5.0,2.2,4.0,0.0,419.0,7.6
10101.2,5.0,1.9,2.7,0.3,697.8,7.0
10805.8,5.8,2.5,3.3,0.0,496.3,6.8
6655.5,3.8,1.7,2.2,0.0,1393.4,5.4
13590.7,6.1,2.8,2.6,0.7,367.6,6.0
8209.3,5.0,1.4,3.5,0.1,1012.3,6.5
4976.6,1.7,0.8,0.9,0.1,584.6,3.1
9672.9,4.3,1.7,2.9,0.0,514.0,6.5
10103.1,4.9,1.4,2.9,0.6,443.2,6.8
10481.8,6.2,3.0,4.0,0.0,418.8,6.7
14000.0,6.5,3.0,2.7,0.8,380.3,5.6
9290.7,4.6,1.7,3.5,0.0,313.6,6.8
9641.1,5.5,2.5,2.8,0.3,1739.3,6.9
6690.4,3.2,0.9,2.1,0.2,601.2,4.6
12461.7,5.6,1.8,4.1,0.0,671.1,6.7
10552.9,5.1,1.3,3.1,0.7,465.0,6.7
8739.9,5.1,1.8,2.7,0.6,647.8,6.8
4286.0,2.2,0.8,1.7,0.0,1529.6,3.5
14000.0,6.5,1.7,3.3,1.5,503.9,6.4
6317.0,3.5,1.4,2.7,0.0,381.0,5.3
8226.2,3.8,0.9,1.8,1.1,608.1,5.4
11075.0,5.6,1.2,3.1,1.3,499.0,6.6
6410.3,2.8,0.9,1.3,0.6,514.5,4.2
5519.5,2.4,0.8,1.0,0.7,643.8,3.8
3628.2,4.1,1.2,2.0,0.8,595.7,4.8
12163.0,6.5,1.8,2.8,1.9,686.5,6.8
8364.4,4.6,1.4,3.7,0.0,2308.4,6.4
14000.0,6.5,1.6,4.6,0.3,484.6,6.3
7016.9,4.3,1.4,1.7,1.2,546.1,5.7
7235.6,4.2,2.0,2.0,0.2,481.3,5.9
8303.8,5.1,1.4,3.4,0.3,467.8,6.5
10729.4,6.3,2.5,3.5,0.2,1700.6,6.9
8589.4,3.6,0.9,2.6,0.1,2367.7,5.2
11837.0,5.4,1.6,3.2,0.5,513.4,6.6
7064.2,3.0,0.9,2.0,0.1,543.0,4.6
5855.2,2.5,1.2,1.6,0.0,381.6,4.2
4605.4,2.5,0.8,1.6,0.0,400.7,3.6
3329.3,1.4,0.6,0.7,0.1,435.9,2.4
8445.8,5.3,2.0,2.9,0.4,486.1,6.8
9097.1,5.5,1.3,2.3,1.9,317.6,6.7
8105.7,4.0,2.0,2.6,0.0,655.4,6.2
13730.2,6.5,2.0,3.8,0.7,1008.7,6.6
13684.1,6.5,1.4,4.6,0.5,564.7,6.2
8995.6,4.3,1.2,2.1,1.0,2079.7,6.0
4618.2,1.3,0.4,0.7,0.2,454.1,2.6
8299.9,4.0,0.9,1.9,1.2,1873.0,5.6
8200.5,3.8,1.5,2.4,0.0,2489.5,5.7
8028.6,4.1,1.3,3.0,0.0,543.6,5.8
7906.8,4.0,1.6,2.8,0.0,1675.9,5.9
8039.6,4.1,0.8,3.2,0.1,464.2,5.5
8840.4,4.7,2.3,3.7,0.0,534.8,7.3
8093.4,3.4,0.9,2.4,0.1,671.4,5.1
10625.0,5.5,2.2,2.8,0.5,436.2,7.1
11081.1,5.3,2.2,2.6,0.5,603.9,7.0
7268.1,3.7,0.9,2.2,0.6,602.0,5.2
13813.2,6.5,1.5,5.2,0.0,671.4,5.8
7059.8,2.9,0.7,1.6,0.6,643.4,4.4
5146.6,2.4,0.7,1.2,0.6,599.5,3.6
11142.3,5.5,1.4,4.3,0.0,554.6,6.8
7547.8,3.5,1.4,1.9,0.2,396.5,5.3
10963.9,5.9,1.9,4.0,0.0,568.3,7.0
2789.0,1.0,0.4,0.7,0.0,410.6,2.0
14000.0,6.5,1.4,4.8,0.3,2450.0,6.0
12016.9,5.7,2.6,4.1,0.0,2319.7,6.9
5498.6,3.3,0.8,2.4,0.0,570.0,4.4
5563.7,2.5,0.8,1.7,0.1,460.5,3.8
14000.0,6.5,1.4,3.6,1.4,1390.0,6.3
7787.9,4.9,1.2,3.3,0.4,493.7,6.2
7497.4,3.7,1.5,2.7,0.0,408.0,5.6
3201.8,2.2,0.9,1.2,0.1,402.2,3.1
8947.7,5.3,2.1,2.8,0.4,430.7,7.0
9316.8,5.2,1.9,2.8,0.5,949.5,7.0
12146.5,6.1,2.9,3.8,0.0,498.9,6.3
5802.8,3.2,1.1,1.4,0.7,449.3,4.6
5439.1,2.1,0.7,1.5,0.0,865.8,3.5
11352.9,5.3,1.4,2.4,1.4,582.7,6.6
13020.2,6.2,1.4,2.8,2.0,497.9,6.4
5286.5,3.8,1.4,1.8,0.6,468.5,5.0
13244.5,6.2,1.8,3.9,0.5,627.6,6.6
10112.6,4.6,1.7,2.4,0.6,369.2,6.7
13275.4,6.1,1.6,3.3,1.2,565.7,6.4
9789.3,5.2,2.3,4.0,0.0,308.4,7.6
2433.2,1.3,0.6,1.0,0.0,302.8,2.4
9544.1,5.3,1.6,3.9,0.0,672.7,7.0
13180.4,6.5,2.9,4.1,0.0,505.6,6.1
7318.8,3.0,1.4,2.2,0.0,426.0,5.1
8836.1,4.0,2.0,2.9,0.0,617.9,6.5
9471.6,5.4,1.6,4.2,0.0,693.9,7.1
1301.5,0.5,0.2,0.2,0.1,313.8,1.3
14000.0,6.5,1.7,2.7,2.1,315.2,6.4
7295.9,3.6,1.4,1.7,0.5,641.9,5.2
11517.2,5.3,2.2,4.1,0.0,522.7,7.4
9739.9,4.7,2.0,3.0,0.0,653.1,7.0
13772.9,6.4,1.7,3.7,1.1,577.9,6.4
11218.2,5.3,2.4,3.2,0.0,488.2,6.9
9295.2,4.7,1.5,3.5,0.0,364.5,6.7
7319.5,3.9,1.0,3.0,0.0,2400.2,5.4
12393.6,5.4,2.0,3.7,0.0,614.9,6.8
4379.7,2.2,1.0,1.5,0.0,393.6,3.6
11937.7,5.7,2.8,3.0,0.0,584.9,6.3
6702.9,3.0,1.3,1.8,0.0,398.9,4.7
13756.9,6.5,1.3,4.9,0.3,485.4,5.9
10483.9,5.0,1.2,3.5,0.2,334.2,6.6
11932.4,6.5,1.4,4.4,0.7,482.0,6.7
10246.0,5.7,1.3,2.4,2.0,1966.0,6.9
4742.9,3.0,0.9,1.2,0.8,525.3,4.1
7417.8,3.5,1.0,1.6,0.9,462.6,5.0
12017.2,5.5,1.3,3.5,0.7,1702.3,6.5
10500.0,5.3,2.5,3.3,0.0,410.2,7.1
13543.0,6.5,2.5,5.1,0.0,606.8,6.4
11209.8,5.3,2.3,3.6,0.0,613.1,7.2
7099.9,3.0,0.9,1.5,0.5,493.2,4.5
7611.8,3.8,1.2,1.8,0.8,453.0,5.4
10308.8,5.0,1.5,3.7,0.0,555.0,6.9
3057.9,1.9,0.6,1.1,0.2,523.1,2.8
14000.0,6.5,2.5,4.3,0.0,2017.9,6.4
11325.2,6.2,2.2,3.9,0.2,2329.3,7.1
13681.1,6.2,2.8,2.8,0.7,615.3,5.9
5258.2,2.8,1.3,1.2,0.3,426.7,4.2
13733.7,6.5,2.2,3.6,0.7,1965.5,6.7
14000.0,6.4,1.7,3.5,1.2,353.0,6.4
6037.4,2.8,1.4,1.9,0.0,642.1,4.6
12314.2,6.5,2.7,4.2,0.0,557.7,6.5
10003.3,4.8,1.9,3.8,0.0,394.1,7.3
5366.7,3.5,1.5,2.6,0.0,640.7,5.1
11478.7,6.0,1.3,3.6,1.1,581.9,6.7
12500.8,6.1,1.3,3.6,1.1,2429.6,6.5
8196.6,4.7,1.2,3.1,0.4,2089.1,6.1
13497.7,6.5,1.6,2.9,2.0,434.9,6.4
4999.7,2.0,0.7,1.6,0.0,339.8,3.4
5515.7,3.7,0.9,2.2,0.5,593.4,4.8
10409.8,5.3,2.4,4.1,0.0,602.8,7.5
10076.2,5.0,1.9,4.0,0.0,2446.5,7.4
7850.3,3.5,1.1,2.2,0.2,627.8,5.2
12428.8,6.5,1.4,2.9,2.2,832.7,6.6
11592.7,6.1,2.3,3.8,0.0,671.8,7.0
12574.4,6.5,1.5,4.2,0.8,347.4,6.6
9630.6,4.6,1.9,3.3,0.0,540.3,7.0
11807.7,6.3,2.8,2.7,0.9,387.8,6.3
8663.0,4.8,1.7,2.8,0.2,896.7,6.6
14000.0,6.5,1.6,5.0,0.0,406.0,5.9
7562.4,3.1,1.3,2.4,0.0,1302.4,5.2
14000.0,6.5,1.9,3.1,1.5,345.2,6.5
10104.7,4.3,1.1,3.2,0.0,421.4,6.2
5873.5,3.0,1.0,1.4,0.6,328.4,4.4
14000.0,6.5,3.0,4.8,0.0,1769.7,6.0
10377.7,5.8,1.7,3.0,1.2,921.2,7.0
12553.4,6.1,2.9,4.8,0.0,536.1,6.5
13671.6,6.5,1.4,4.4,0.7,482.6,6.3
11013.9,5.2,1.2,2.9,1.1,397.5,6.6
8223.3,4.6,1.9,2.4,0.4,341.2,6.4
12927.1,6.5,1.7,3.2,1.6,601.3,6.6
10002.3,4.5,1.3,3.0,0.1,553.3,6.4
12057.6,6.2,1.5,4.7,0.0,313.2,6.5
3538.8,3.1,0.9,2.2,0.0,1278.2,4.0
11340.9,5.7,1.6,4.2,0.0,557.0,6.8
8084.2,4.1,1.7,2.9,0.0,382.9,6.2
14000.0,6.5,2.7,5.1,0.0,1109.5,6.1
11869.3,6.0,2.9,4.2,0.0,652.8,6.6
10719.6,4.5,1.9,2.2,0.4,529.5,6.5
11458.9,6.3,2.6,4.5,0.0,654.2,7.0
7004.7,2.5,1.0,1.3,0.2,311.7,4.2
14000.0,6.5,3.0,5.2,0.0,678.1,5.8
14000.0,6.5,1.9,3.6,1.0,322.9,6.5
11178.7,5.4,1.6,2.8,1.0,557.0,6.7
14000.0,6.5,2.7,3.2,0.5,438.4,6.0
8292.6,4.6,1.2,3.0,0.3,315.7,6.1
7608.7,3.4,1.6,1.5,0.3,671.7,5.2
10122.8,4.5,1.6,3.5,0.0,354.1,6.8
11304.8,5.8,1.7,3.0,1.1,1108.3,6.8
8818.0,4.3,1.9,2.2,0.2,432.1,6.3
11613.3,5.2,1.5,2.2,1.5,1700.4,6.6
10919.2,5.8,2.8,2.9,0.1,401.7,6.4
7005.1,3.7,1.8,2.1,0.0,1397.2,5.6
11556.4,5.6,2.2,3.1,0.3,619.8,7.0
12590.6,6.1,1.4,3.1,1.6,526.5,6.5
10514.4,5.5,1.5,2.3,1.7,422.6,6.9
13457.9,6.5,2.3,3.4,0.8,869.9,6.7
6347.8,3.0,1.4,2.2,0.0,369.9,4.9
11403.9,6.0,1.5,3.5,1.0,635.5,6.8
6489.2,3.5,0.8,1.8,0.9,1783.3,4.8
6657.8,3.8,0.8,2.0,1.0,503.5,5.0
8107.2,4.1,1.4,2.5,0.1,399.8,5.8
7173.8,3.1,1.5,1.6,0.0,473.5,4.9
8356.0,3.9,0.8,2.6,0.5,548.0,5.5
9357.5,4.9,1.3,3.9,0.0,1525.8,6.7
12511.5,6.5,2.7,2.7,1.1,444.3,6.4
9036.5,4.3,1.9,2.0,0.4,395.8,6.3
5243.1,3.0,1.3,1.4,0.3,558.6,4.4
13420.2,6.5,2.8,3.8,0.0,2413.1,6.0
7488.7,3.8,0.9,1.6,1.3,419.8,5.2
9823.8,5.7,1.8,3.4,0.5,316.7,7.1
11339.6,6.1,3.0,4.7,0.0,373.1,6.7
10598.8,4.7,2.3,1.9,0.5,364.0,6.8
13282.5,6.4,2.4,3.5,0.5,527.4,6.5
11437.0,6.3,2.6,4.5,0.0,367.7,7.0
7416.1,3.8,1.8,1.7,0.2,492.9,5.6
14000.0,6.4,2.2,2.8,1.5,545.8,6.6
10583.0,4.9,1.2,3.2,0.5,1906.3,6.5
9558.0,5.1,2.1,2.1,1.0,398.0,7.1
12891.8,6.5,3.0,4.7,0.0,1074.9,6.2
10748.4,5.4,2.2,2.3,0.9,369.3,7.1
11197.7,6.5,2.9,4.0,0.0,444.2,6.5
14000.0,6.5,2.1,4.5,0.0,559.7,6.6
9174.6,4.5,1.0,2.2,1.2,568.7,6.1
9046.7,4.1,1.0,1.8,1.3,384.4,5.8
10349.7,4.7,2.3,2.2,0.2,352.5,6.8
13214.5,6.5,2.3,4.8,0.0,479.5,6.8
5480.4,2.5,0.5,1.7,0.3,356.5,3.7
4103.3,2.9,1.4,1.4,0.1,625.2,4.1
8238.7,4.9,1.7,3.3,0.0,333.6,6.6
5098.2,2.9,1.3,2.0,0.0,600.8,4.4
8725.5,3.8,1.4,3.0,0.0,317.1,5.9
11507.5,5.4,1.2,3.0,1.2,622.8,6.5
7327.8,4.3,1.7,3.2,0.0,550.9,6.1
5719.5,2.6,1.3,1.5,0.0,428.9,4.2
10208.0,5.7,1.2,4.3,0.2,462.2,6.8
12587.6,6.5,2.9,2.8,0.7,569.4,6.0
4915.1,2.5,0.7,1.2,0.6,374.3,3.6
12460.7,5.9,1.9,4.4,0.0,656.1,6.8
12451.9,6.2,1.9,4.5,0.0,927.2,6.9
12862.3,6.5,3.0,3.4,0.1,604.1,5.9
13655.4,6.5,2.3,4.2,0.1,502.7,6.7
