steps,distance_walked,very_active_distance,moderately_active_distance,lightly_active_distance,calories_burnt,physical_activity_score,total_sleep_duration,light_sleep_stage,deep_sleep_stage,REM_sleep_stage,number_of_awakenings,sleep_score,resting_heart_rate,increase_during_activity,post_activity_beat_drop,health_management_score,air_quality,cardiovascular_score,mental_health_score,resp_score,illness/infection,Deviation_heart_rate_rest,heart_rate_condition_Mixed,heart_rate_condition_Normal,heart_rate_condition_Skipped beats,heart_rate_condition_Uneven timing,health_management_score_scaled
1.0,1.0,0.8666666666666667,0.9038461538461539,0.0,0.13296663333030273,6.4,0.8671875,0.6363636363636364,0.911764705882353,0.911764705882353,0.6000000000000001,2.9,0.41500000000000015,0.575,0.36500000000000005,4.6,0.625,6.8,6.8,6.7,1,0.3100000000000007,0.0,0.0,0.0,0.0,0.45945945945945943
0.5896214285714286,0.5846153846153846,0.3333333333333333,0.46153846153846145,0.16000000000000003,0.02763887626147829,5.4,0.515625,0.5064935064935064,0.5588235294117647,0.2647058823529412,0.1,7.9,0.21166666666666678,0.3021428571428571,0.41000000000000003,6.6,0.525,6.8,8.0,6.6,0,0.0800000000000004,0.0,0.0,0.0,0.0,0.7297297297297297
0.4627428571428572,0.5538461538461539,0.5,0.40384615384615385,0.0,0.1257387035185017,5.1,0.4296875,0.3766233766233766,0.4117647058823529,0.3823529411764706,0.2,7.0,0.40666666666666684,0.5878571428571429,0.48250000000000004,6.0,0.30000000000000004,7.1,4.6,7.6,1,0.10999999999999939,0.0,0.0,0.0,0.0,0.6486486486486487
0.6718714285714287,0.6153846153846154,0.26666666666666666,0.5192307692307693,0.2,0.4813164833166651,5.7,0.578125,0.5714285714285714,0.29411764705882354,0.6176470588235294,0.0,8.6,0.0,0.4885714285714286,0.4625,7.2,0.22499999999999998,7.7,8.3,6.2,0,0.2200000000000002,0.0,1.0,0.0,0.0,0.8108108108108109
1.0,1.0,0.7999999999999999,0.7499999999999999,0.08000000000000002,0.09741794708609872,6.5,0.9296875,0.8051948051948051,0.911764705882353,0.8235294117647058,0.1,5.2,0.3516666666666667,0.3385714285714286,0.8725,5.8,0.4,7.9,7.5,7.3,1,0.2999999999999999,0.0,1.0,0.0,0.0,0.6216216216216216
0.3217857142857143,0.47692307692307695,0.3333333333333333,0.40384615384615385,0.04000000000000001,0.13869442676606963,4.2,0.3203125,0.29870129870129863,0.29411764705882354,0.29411764705882354,0.5,4.1,0.47999999999999987,0.6057142857142856,0.15499999999999997,4.2,0.375,8.4,6.5,6.4,0,0.12000000000000025,0.0,1.0,0.0,0.0,0.4054054054054055
0.4890071428571429,0.5692307692307693,0.3666666666666667,0.5384615384615383,0.0,0.025956905173197542,5.2,0.4453125,0.3246753246753247,0.4117647058823529,0.5588235294117647,0.0,8.3,0.6416666666666667,0.5228571428571427,0.21500000000000002,6.8,0.8,8.9,8.0,8.3,0,0.1900000000000005,0.0,1.0,0.0,0.0,0.7567567567567568
1.0,1.0,0.7666666666666666,0.8076923076923077,0.0,0.11510137285207744,6.6,0.84375,0.7402597402597402,0.8823529411764706,0.6176470588235294,0.0,6.9,0.43333333333333346,0.6628571428571428,0.5275000000000001,6.8,0.44999999999999996,6.5,8.0,7.9,1,0.48999999999999966,1.0,0.0,0.0,0.0,0.7567567567567568
1.0,1.0,0.8666666666666667,0.8269230769230768,0.0,0.37548868078916253,6.4,0.8984375,0.8571428571428571,0.5588235294117647,0.911764705882353,0.0,6.6,0.5866666666666668,0.8542857142857141,0.4325,6.5,0.4,7.9,4.9,7.4,0,0.339999999999999,0.0,1.0,0.0,0.0,0.7162162162162162
0.6921214285714287,0.876923076923077,0.9333333333333332,0.7115384615384616,0.0,0.00668242567506136,6.9,0.59375,0.5454545454545454,0.35294117647058826,0.676470588235294,0.2,7.6,0.0,0.39285714285714285,0.4625,7.2,0.7749999999999999,6.5,5.4,7.3,0,0.23999999999999977,0.0,0.0,0.0,1.0,0.8108108108108109
0.4487714285714286,0.5692307692307693,0.5666666666666667,0.44230769230769224,0.0,0.11523774888626237,5.4,0.4140625,0.3896103896103896,0.3235294117647059,0.3823529411764706,0.1,7.2,0.485,0.4121428571428572,0.02250000000000002,6.3,0.825,5.8,4.8,6.9,0,0.6199999999999993,1.0,0.0,0.0,0.0,0.6891891891891893
1.0,1.0,0.9,0.5769230769230769,0.32000000000000006,0.7479316301481953,6.0,0.9375,0.7402597402597402,0.9411764705882354,0.9411764705882354,0.0,5.2,0.07999999999999996,0.21142857142857135,0.9199999999999999,5.6,0.30000000000000004,6.0,7.4,6.8,0,0.11999999999999952,1.0,0.0,0.0,0.0,0.5945945945945946
1.0,1.0,0.7333333333333334,0.673076923076923,0.32000000000000006,0.05982362032912081,6.6,0.859375,0.8571428571428571,0.6176470588235294,0.7058823529411765,0.2,6.3,0.19833333333333336,0.6114285714285714,0.48750000000000004,6.4,0.2,6.4,4.9,5.8,1,0.2199999999999995,0.0,0.0,0.0,0.0,0.7027027027027027
0.8597714285714286,0.8615384615384616,0.6,0.7307692307692306,0.0,0.09323574870442763,6.7,0.71875,0.7142857142857142,0.6176470588235294,0.4705882352941177,0.6000000000000001,5.7,0.4533333333333335,0.36214285714285716,0.0,6.2,0.625,6.0,7.7,6.6,0,0.2900000000000005,1.0,0.0,0.0,0.0,0.6756756756756758
0.5402,0.6461538461538462,0.3,0.46153846153846145,0.36000000000000004,0.5970542776616056,5.5,0.484375,0.3766233766233766,0.4117647058823529,0.5882352941176471,0.0,8.3,0.8183333333333332,0.5742857142857143,0.5275000000000001,6.9,0.44999999999999996,7.0,8.1,7.5,0,0.04999999999999998,0.0,0.0,0.0,1.0,0.7702702702702704
0.7037785714285715,0.676923076923077,0.4666666666666666,0.4807692307692307,0.24,0.11719247204291294,6.4,0.6015625,0.5844155844155843,0.5294117647058824,0.4411764705882353,0.2,8.6,0.5933333333333332,0.75,0.1,7.5,0.375,7.8,8.5,6.7,1,0.2600000000000008,0.0,1.0,0.0,0.0,0.8513513513513514
0.6799214285714286,0.7076923076923077,0.7,0.6153846153846154,0.0,0.01336485135012272,7.1,0.5859375,0.4415584415584415,0.5882352941176471,0.6176470588235294,0.2,7.9,0.505,0.3535714285714286,0.6075,7.5,0.75,7.0,5.5,5.8,0,0.3600000000000007,0.0,0.0,1.0,0.0,0.8513513513513514
0.7851857142857144,0.6153846153846154,0.39999999999999997,0.3076923076923077,0.44000000000000006,0.12323847622511136,5.8,0.6640625,0.6103896103896103,0.35294117647058826,0.7647058823529412,0.1,7.6,0.495,0.3985714285714285,0.04500000000000001,6.7,0.42500000000000004,6.3,8.0,7.0,0,0.2999999999999999,1.0,0.0,0.0,0.0,0.7432432432432433
1.0,1.0,0.7333333333333334,0.8461538461538461,0.0,0.11987453404854981,6.6,0.8359375,0.6623376623376623,0.7941176470588236,0.911764705882353,0.2,5.5,0.32166666666666666,0.7171428571428571,0.6275000000000001,6.0,0.9750000000000001,8.5,7.6,7.8,0,0.26000000000000006,0.0,1.0,0.0,0.0,0.6486486486486487
0.9027357142857143,0.9230769230769231,0.5666666666666667,0.6923076923076923,0.27999999999999997,0.12169288117101551,6.6,0.75,0.7402597402597402,0.7352941176470589,0.4411764705882353,0.0,8.0,0.3633333333333334,0.6514285714285712,0.07,7.3,0.5,6.8,5.4,8.0,1,0.05999999999999941,0.0,0.0,0.0,0.0,0.8243243243243243
0.48342142857142856,0.6,0.3666666666666667,0.4230769230769231,0.27999999999999997,0.15401400127284293,5.3,0.4375,0.33766233766233766,0.35294117647058826,0.5882352941176471,0.4,6.0,0.6066666666666668,0.6285714285714286,0.1325,5.6,0.55,7.0,7.4,6.6,0,0.09000000000000054,0.0,0.0,0.0,1.0,0.5945945945945946
1.0,1.0,0.4666666666666666,0.673076923076923,0.6400000000000001,0.10482771161014637,6.3,0.828125,0.7272727272727272,0.5882352941176471,0.911764705882353,0.0,7.1,0.15333333333333343,0.4164285714285714,0.41000000000000003,6.7,1.0,8.3,8.0,8.3,0,0.31000000000000005,0.0,1.0,0.0,0.0,0.7432432432432433
0.7813857142857144,0.9230769230769231,0.7666666666666666,0.5384615384615383,0.36000000000000004,0.5183198472588416,7.1,0.65625,0.5844155844155843,0.3235294117647059,0.8235294117647058,0.2,6.9,0.6483333333333335,0.19214285714285723,0.22250000000000003,7.0,0.575,6.3,8.2,7.9,1,0.389999999999999,0.0,0.0,0.0,0.0,0.7837837837837839
0.8615142857142858,0.8461538461538463,0.6,0.5576923076923076,0.27999999999999997,0.17815255932357482,6.7,0.71875,0.5584415584415584,0.7058823529411765,0.7647058823529412,0.1,7.4,0.40333333333333343,0.34714285714285714,0.23750000000000004,7.0,0.32499999999999996,7.0,8.2,7.1,0,0.12000000000000025,0.0,0.0,1.0,0.0,0.7837837837837839
1.0,1.0,0.8333333333333333,0.6923076923076923,0.16000000000000003,0.13664878625329574,6.3,0.8359375,0.7662337662337662,0.5588235294117647,0.911764705882353,0.5,4.6,0.7066666666666669,0.28357142857142864,0.0,5.4,0.25,6.5,7.3,5.1,0,0.37999999999999956,0.0,1.0,0.0,0.0,0.5675675675675677
0.4760928571428572,0.676923076923077,0.5333333333333333,0.4807692307692307,0.12,0.06518774434039457,5.8,0.4375,0.3506493506493506,0.3235294117647059,0.5294117647058824,0.1,7.6,0.7400000000000001,0.6242857142857143,0.2925,6.7,0.375,7.1,8.0,7.4,0,0.010000000000000848,0.0,0.0,0.0,1.0,0.7432432432432433
0.7066071428571429,0.8153846153846154,0.7666666666666666,0.6923076923076923,0.0,0.025956905173197542,7.4,0.6015625,0.5454545454545454,0.3823529411764706,0.676470588235294,0.4,6.8,0.08166666666666667,0.5607142857142857,0.5950000000000001,7.1,0.55,8.4,8.3,7.4,1,0.07999999999999968,0.0,1.0,0.0,0.0,0.7972972972972973
0.6004,0.7076923076923077,0.6666666666666666,0.5192307692307693,0.0,0.14910446404218564,6.5,0.5234375,0.5194805194805194,0.4117647058823529,0.4117647058823529,0.6000000000000001,5.8,0.35499999999999987,0.3714285714285714,0.845,6.2,0.725,8.5,4.7,7.2,0,0.19999999999999993,0.0,1.0,0.0,0.0,0.6756756756756758
0.3783142857142857,0.4153846153846154,0.39999999999999997,0.3846153846153846,0.0,0.7141103736703336,4.3,0.3671875,0.33766233766233766,0.35294117647058826,0.29411764705882354,0.1,6.6,0.28666666666666674,0.40857142857142864,0.5825,5.4,0.125,6.0,4.3,7.2,0,0.37999999999999956,0.0,0.0,0.0,0.0,0.5675675675675677
0.7885785714285715,0.8153846153846154,0.6,0.6538461538461537,0.0,0.02654786798799888,6.9,0.6640625,0.6363636363636364,0.6470588235294118,0.4411764705882353,0.5,6.4,0.046666666666666634,0.6021428571428571,0.545,6.6,0.5,8.0,8.0,6.8,1,0.19999999999999993,0.0,1.0,0.0,0.0,0.7297297297297297
1.0,1.0,0.6666666666666666,0.5961538461538461,0.5599999999999999,0.1670606418765342,6.5,1.0,0.896103896103896,0.7941176470588236,0.9705882352941176,0.30000000000000004,3.6,0.2416666666666667,0.43142857142857144,0.0,5.0,0.825,7.6,7.0,6.5,1,0.13999999999999982,0.0,1.0,0.0,0.0,0.5135135135135135
0.3199857142857143,0.23076923076923078,0.2333333333333333,0.15384615384615385,0.0,0.1017365215019547,2.8,0.3203125,0.24675324675324672,0.29411764705882354,0.3823529411764706,0.0,6.9,1.0,0.3757142857142857,0.3675,4.8,0.575,4.9,6.9,6.9,1,0.8400000000000003,0.0,0.0,0.0,0.0,0.4864864864864865
0.7073714285714287,0.7230769230769232,0.3333333333333333,0.3846153846153846,0.68,0.053277570688244374,6.5,0.6015625,0.5064935064935064,0.5588235294117647,0.5882352941176471,0.0,9.3,0.6516666666666665,0.9242857142857142,0.21250000000000002,7.9,0.8500000000000001,8.6,8.7,8.1,0,0.08999999999999911,0.0,1.0,0.0,0.0,0.9054054054054056
0.8515428571428573,0.7846153846153846,0.39999999999999997,0.7692307692307692,0.0,0.17506136921538323,6.5,0.7109375,0.5584415584415584,0.5588235294117647,0.8823529411764706,0.4,6.0,0.9799999999999999,0.3821428571428572,0.0,6.2,0.125,5.1,4.8,7.8,0,0.1899999999999991,1.0,0.0,0.0,0.0,0.6756756756756758
0.740657142857143,0.7384615384615385,0.5333333333333333,0.6923076923076923,0.0,0.12855714155832343,6.9,0.625,0.6233766233766234,0.29411764705882354,0.7058823529411765,0.1,7.7,0.7066666666666669,0.6435714285714285,0.057499999999999996,7.3,0.44999999999999996,6.9,5.4,7.2,1,0.6499999999999998,0.0,1.0,0.0,0.0,0.8243243243243243
0.6900428571428572,0.8,0.6666666666666666,0.4230769230769231,0.36000000000000004,0.5098645331393763,7.1,0.59375,0.4155844155844155,0.6470588235294118,0.676470588235294,0.1,7.9,0.31499999999999995,0.5842857142857143,0.5425,7.5,0.525,7.3,8.5,8.2,1,0.1100000000000001,0.0,0.0,1.0,0.0,0.8513513513513514
0.43588571428571427,0.5076923076923077,0.2333333333333333,0.40384615384615385,0.24,0.05986907900718247,4.5,0.40625,0.3896103896103896,0.3823529411764706,0.29411764705882354,0.5,5.0,0.4049999999999999,0.17357142857142854,0.23500000000000004,4.8,0.65,8.4,6.8,6.7,0,0.04999999999999998,0.0,1.0,0.0,0.0,0.4864864864864865
0.7641714285714286,0.8307692307692308,0.7333333333333334,0.8076923076923077,0.0,0.12296572415674151,7.6,0.6484375,0.48051948051948046,0.5882352941176471,0.7647058823529412,0.6000000000000001,5.3,0.6466666666666666,0.35428571428571426,0.0050000000000000044,6.4,0.275,5.6,7.9,5.1,0,0.3200000000000002,0.0,0.0,0.0,1.0,0.7027027027027027
0.5521214285714287,0.6153846153846154,0.5,0.5384615384615383,0.0,0.1328757159741794,5.7,0.4921875,0.48051948051948046,0.23529411764705885,0.5882352941176471,0.0,8.0,0.61,0.6757142857142857,0.21500000000000002,6.8,0.6,8.8,5.1,7.2,0,0.07000000000000026,0.0,1.0,0.0,0.0,0.7567567567567568
0.2450142857142857,0.12307692307692308,0.09999999999999999,0.09615384615384615,0.0,0.8280752795708699,1.9,0.265625,0.1948051948051948,0.29411764705882354,0.3235294117647059,0.1,5.8,0.35499999999999987,0.47214285714285714,0.4475,3.8,0.625,6.6,6.3,4.3,0,0.2999999999999999,0.0,0.0,1.0,0.0,0.3513513513513513
0.9702714285714286,1.0,0.7,0.6153846153846154,0.44000000000000006,0.03545776888808072,6.7,0.796875,0.6103896103896103,0.7647058823529412,0.8823529411764706,0.5,4.4,0.1233333333333333,0.18642857142857144,0.20750000000000002,5.6,0.475,7.5,7.3,6.8,0,0.22999999999999962,0.0,1.0,0.0,0.0,0.5945945945945946
0.919657142857143,0.9384615384615385,0.7333333333333334,0.5961538461538461,0.32000000000000006,0.12673879443585778,6.8,0.7578125,0.6883116883116883,0.7941176470588236,0.5294117647058824,0.4,6.1,1.0,0.5842857142857143,0.07250000000000001,6.4,0.625,7.5,7.9,6.8,0,0.17000000000000023,0.0,1.0,0.0,0.0,0.7027027027027027
0.7253571428571429,0.7230769230769232,0.39999999999999997,0.6346153846153845,0.12,0.10569142649331756,6.5,0.6171875,0.4675324675324675,0.7058823529411765,0.5882352941176471,0.30000000000000004,7.2,0.4650000000000002,0.37499999999999994,0.14500000000000002,6.8,0.575,8.0,8.1,7.4,0,0.4199999999999987,0.0,1.0,0.0,0.0,0.7567567567567568
0.7633714285714287,0.8615384615384616,0.43333333333333335,0.7692307692307692,0.12,0.15451404673152103,6.8,0.6484375,0.5844155844155843,0.7352941176470589,0.4117647058823529,0.0,8.6,0.41833333333333333,0.5935714285714284,0.5950000000000001,7.7,0.32499999999999996,7.3,5.6,7.3,0,0.8499999999999996,0.0,1.0,0.0,0.0,0.8783783783783784
0.9445000000000001,0.9538461538461539,0.6,0.7307692307692306,0.24,0.1135557777979816,6.5,0.7734375,0.6623376623376623,0.8235294117647058,0.6470588235294118,0.2,6.6,0.5283333333333334,1.0,0.0,6.6,0.44999999999999996,7.5,7.9,7.5,0,0.05999999999999941,0.0,1.0,0.0,0.0,0.7297297297297297
0.762357142857143,0.7692307692307693,0.7,0.44230769230769224,0.27999999999999997,0.28002545685971447,7.0,0.640625,0.5324675324675324,0.3823529411764706,0.8529411764705882,0.2,6.9,0.44000000000000006,0.5821428571428571,0.30750000000000005,7.0,0.2,8.4,8.2,8.3,0,0.23000000000000106,0.0,1.0,0.0,0.0,0.7837837837837839
0.9080071428571429,0.8153846153846154,0.6666666666666666,0.7884615384615383,0.0,0.05786889717247021,7.0,0.75,0.7402597402597402,0.7941176470588236,0.3823529411764706,0.0,7.5,0.5299999999999999,0.6314285714285715,0.34500000000000003,7.2,0.125,8.5,5.4,7.8,1,0.17999999999999966,0.0,1.0,0.0,0.0,0.8108108108108109
0.6505428571428572,0.676923076923077,0.5,0.6346153846153845,0.0,0.1351941085553232,6.4,0.5625,0.49350649350649345,0.29411764705882354,0.7058823529411765,0.30000000000000004,6.6,0.8216666666666667,0.4457142857142858,0.18500000000000005,6.5,0.575,6.9,7.9,6.2,1,0.09999999999999996,0.0,0.0,0.0,1.0,0.7162162162162162
0.9954285714285716,0.9846153846153847,0.7999999999999999,0.5576923076923076,0.44000000000000006,0.13451222838439858,6.5,0.8125,0.7402597402597402,0.8529411764705882,0.5588235294117647,0.1,6.9,0.46833333333333316,0.26000000000000006,0.135,6.7,0.025000000000000022,7.8,5.0,7.7,0,0.19999999999999993,0.0,1.0,0.0,0.0,0.7432432432432433
0.7830285714285714,0.8461538461538463,0.6666666666666666,0.44230769230769224,0.48,0.04045822347486133,7.0,0.65625,0.5714285714285714,0.4117647058823529,0.8235294117647058,0.2,7.3,0.21000000000000008,0.7192857142857141,0.6200000000000001,7.2,0.44999999999999996,7.2,8.3,7.2,0,0.6299999999999994,0.0,1.0,0.0,0.0,0.8108108108108109
0.7558714285714286,0.7384615384615385,0.4666666666666666,0.5769230769230769,0.2,0.06441494681334664,6.6,0.640625,0.5454545454545454,0.5588235294117647,0.6470588235294118,0.1,8.7,0.45999999999999985,0.36999999999999994,0.6200000000000001,7.6,0.6,9.1,8.6,8.7,0,0.019999999999998855,0.0,1.0,0.0,0.0,0.8648648648648648
0.4421285714285715,0.47692307692307695,0.2333333333333333,0.3076923076923077,0.32000000000000006,0.0027275206836985255,4.4,0.4140625,0.3636363636363636,0.23529411764705885,0.5294117647058824,0.0,7.7,0.3833333333333334,0.4507142857142857,0.4025000000000001,6.1,0.5,8.8,4.6,5.3,0,0.029999999999999704,0.0,1.0,0.0,0.0,0.6621621621621622
0.7757785714285714,0.8307692307692308,0.8333333333333333,0.5384615384615383,0.04000000000000001,0.06027820710973722,6.8,0.65625,0.48051948051948046,0.6470588235294118,0.7647058823529412,0.1,7.7,0.8566666666666668,0.8842857142857143,0.24,7.2,1.0,6.6,8.4,8.1,0,0.22999999999999962,0.0,0.0,0.0,1.0,0.8108108108108109
0.5360071428571429,0.7076923076923077,0.5666666666666667,0.3846153846153846,0.32000000000000006,0.004727702518410759,6.2,0.4765625,0.4285714285714285,0.2647058823529412,0.5882352941176471,0.1,7.5,0.7933333333333333,0.4278571428571429,0.4025000000000001,6.8,0.6,6.7,5.1,8.3,1,0.24999999999999992,0.0,0.0,0.0,0.0,0.7567567567567568
0.5775142857142858,0.6615384615384615,0.6,0.6538461538461537,0.0,0.15865078643513048,6.5,0.5078125,0.4285714285714285,0.3823529411764706,0.6176470588235294,0.0,8.4,0.5266666666666665,0.7607142857142857,0.4750000000000001,7.4,0.42500000000000004,8.3,5.5,7.5,0,0.27999999999999964,0.0,1.0,0.0,0.0,0.8378378378378378
0.5395642857142857,0.4461538461538462,0.3333333333333333,0.40384615384615385,0.0,0.12119283571233747,4.7,0.484375,0.3766233766233766,0.5,0.4705882352941177,0.0,8.9,0.17999999999999994,0.5828571428571427,0.3475,6.8,0.65,8.5,8.1,8.2,0,0.1300000000000004,0.0,1.0,0.0,0.0,0.7567567567567568
0.4858071428571429,0.4307692307692308,0.39999999999999997,0.23076923076923073,0.16000000000000003,0.17619783616692425,4.4,0.4453125,0.3896103896103896,0.4117647058823529,0.3823529411764706,0.2,7.1,0.19333333333333336,0.3814285714285715,0.48250000000000004,5.8,0.175,8.0,4.4,7.1,0,0.07000000000000026,0.0,1.0,0.0,0.0,0.6216216216216216
1.0,1.0,0.7999999999999999,0.9423076923076923,0.0,0.16215110464587684,6.4,0.9375,0.948051948051948,0.4705882352941177,0.9411764705882354,0.0,6.2,0.5033333333333333,0.5728571428571427,0.28750000000000003,6.3,0.75,8.9,7.8,8.0,1,0.23999999999999905,0.0,1.0,0.0,0.0,0.6891891891891893
0.9995714285714287,1.0,0.4666666666666666,0.8461538461538461,0.27999999999999997,0.10969179016274203,6.3,0.8203125,0.6623376623376623,0.7058823529411765,0.911764705882353,0.0,6.8,0.5833333333333334,0.3464285714285715,0.0,6.6,0.375,7.5,4.9,4.7,0,0.1900000000000005,0.0,1.0,0.0,0.0,0.7297297297297297
1.0,0.8461538461538463,0.8666666666666667,0.5576923076923076,0.0,0.3610782798436221,6.1,0.90625,0.87012987012987,0.5588235294117647,0.9411764705882354,0.7000000000000001,3.0,0.40666666666666684,0.6935714285714285,0.32750000000000007,4.6,0.7749999999999999,7.1,6.7,6.9,0,0.1400000000000005,0.0,0.0,0.0,1.0,0.45945945945945943
0.45223571428571435,0.5846153846153846,0.3666666666666667,0.5576923076923076,0.0,0.1606509682698427,5.2,0.421875,0.33766233766233766,0.3823529411764706,0.4705882352941177,0.0,8.1,0.38,0.7671428571428571,0.545,6.6,0.6,7.8,5.0,6.4,1,0.48999999999999966,0.0,1.0,0.0,0.0,0.7297297297297297
0.7295571428571429,0.8461538461538463,0.43333333333333335,0.673076923076923,0.27999999999999997,0.05423220292753883,6.8,0.6171875,0.4285714285714285,0.7058823529411765,0.676470588235294,0.1,7.7,0.3516666666666667,0.5107142857142857,0.38250000000000006,7.2,0.65,8.6,8.4,7.5,0,0.26999999999999946,0.0,1.0,0.0,0.0,0.8108108108108109
0.4371071428571429,0.5076923076923077,0.26666666666666666,0.4807692307692307,0.04000000000000001,0.04059459950904626,4.5,0.40625,0.29870129870129863,0.3823529411764706,0.4705882352941177,0.0,8.1,0.4933333333333333,0.7878571428571428,0.45999999999999996,6.3,0.35,7.1,7.8,8.0,1,0.08000000000000111,0.0,0.0,0.0,1.0,0.6891891891891893
0.5652071428571429,0.5692307692307693,0.5,0.40384615384615385,0.0,0.07450677334303116,5.5,0.5,0.40259740259740256,0.35294117647058826,0.6470588235294118,0.7000000000000001,4.6,0.0,0.5342857142857143,0.30750000000000005,5.0,0.22499999999999998,7.4,7.0,7.1,1,0.31000000000000005,0.0,1.0,0.0,0.0,0.5135135135135135
0.5175428571428572,0.5846153846153846,0.5333333333333333,0.44230769230769224,0.0,0.009637239749068077,5.5,0.46875,0.4675324675324675,0.3235294117647059,0.4117647058823529,0.1,7.6,0.22499999999999998,0.6957142857142857,0.32750000000000007,6.6,0.2,8.3,7.9,7.9,0,0.0,0.0,1.0,0.0,0.0,0.7297297297297297
0.9799142857142857,1.0,0.9,0.6538461538461537,0.2,0.05486862442040183,6.1,0.8046875,0.7402597402597402,0.8823529411764706,0.5,0.0,7.4,0.3433333333333334,1.0,0.4175,6.8,0.07500000000000001,5.7,8.0,7.0,0,0.37000000000000016,0.0,0.0,0.0,0.0,0.7567567567567568
0.6293785714285715,0.6923076923076923,0.7,0.4807692307692307,0.0,0.015183198472588394,6.6,0.546875,0.4415584415584415,0.35294117647058826,0.7352941176470589,0.30000000000000004,6.5,0.8016666666666666,1.0,0.86,6.6,0.4,6.3,4.9,5.3,1,0.05999999999999941,0.0,0.0,0.0,0.0,0.7297297297297297
0.9432214285714287,0.9384615384615385,0.6333333333333333,0.7499999999999999,0.16000000000000003,0.009546322392944812,6.6,0.7734375,0.5844155844155843,0.7352941176470589,0.8823529411764706,0.30000000000000004,5.6,0.29666666666666663,0.4607142857142857,0.585,6.1,0.35,7.8,7.7,6.7,0,0.3900000000000004,0.0,1.0,0.0,0.0,0.6621621621621622
0.8437428571428571,1.0,0.7999999999999999,0.9807692307692306,0.0,0.3758523502136558,6.8,0.703125,0.6363636363636364,0.5,0.7352941176470589,0.6000000000000001,5.6,0.545,0.562857142857143,0.5525000000000001,6.2,0.75,7.2,4.7,7.1,0,0.2999999999999999,0.0,0.0,0.0,0.0,0.6756756756756758
1.0,0.9538461538461539,0.7999999999999999,0.7692307692307692,0.0,0.12873897627057002,6.5,0.96875,0.8181818181818181,0.911764705882353,0.911764705882353,0.30000000000000004,3.6,0.5566666666666668,0.2742857142857143,0.42500000000000004,5.0,0.25,8.2,7.0,6.9,1,0.10999999999999939,0.0,1.0,0.0,0.0,0.5135135135135135
0.39726428571428574,0.5230769230769231,0.5666666666666667,0.3076923076923077,0.08000000000000002,0.09755432312028367,4.9,0.375,0.3506493506493506,0.4117647058823529,0.2647058823529412,0.0,7.3,0.8250000000000001,0.6714285714285713,0.04250000000000001,6.1,1.0,7.6,7.7,7.6,1,0.2900000000000005,0.0,1.0,0.0,0.0,0.6621621621621622
0.9841214285714287,1.0,0.6333333333333333,0.5,0.8,0.46813346667878897,6.5,0.8046875,0.7922077922077921,0.5294117647058824,0.7647058823529412,0.2,6.8,0.8150000000000001,0.5835714285714284,0.6825,6.6,0.25,6.6,8.0,6.8,0,0.9499999999999996,0.0,1.0,0.0,0.0,0.7297297297297297
0.95995,1.0,1.0,0.9230769230769229,0.0,0.07177925265933263,6.1,0.7890625,0.6753246753246752,0.7058823529411765,0.7647058823529412,0.1,7.0,0.485,0.33428571428571424,0.6025,6.6,0.275,8.5,7.9,7.7,0,0.09999999999999996,0.0,1.0,0.0,0.0,0.7297297297297297
0.5057071428571429,0.5538461538461539,0.3,0.3846153846153846,0.32000000000000006,0.020138194381307373,5.0,0.4609375,0.3506493506493506,0.4117647058823529,0.5588235294117647,0.30000000000000004,6.9,0.3816666666666667,0.7542857142857142,0.4675,6.0,0.125,5.0,7.6,6.7,0,0.93,1.0,0.0,0.0,0.0,0.6486486486486487
0.9301,1.0,0.9333333333333332,0.6538461538461537,0.12,0.11814710428220743,6.1,0.765625,0.7142857142857142,0.4705882352941177,0.8529411764705882,0.2,6.7,0.33333333333333337,0.4428571428571429,0.36500000000000005,6.4,0.5,8.6,4.8,7.2,1,0.12999999999999967,0.0,1.0,0.0,0.0,0.7027027027027027
0.7863142857142857,0.9538461538461539,0.7999999999999999,0.8653846153846153,0.0,0.1502409309937267,7.3,0.6640625,0.6493506493506492,0.3823529411764706,0.6470588235294118,0.30000000000000004,7.1,0.44000000000000006,0.3885714285714286,0.5125000000000001,7.2,0.42500000000000004,6.9,8.3,7.1,1,0.2500000000000006,0.0,0.0,0.0,1.0,0.8108108108108109
0.6655428571428572,0.7384615384615385,0.7,0.7115384615384616,0.0,0.021183743976725122,7.4,0.5703125,0.49350649350649345,0.4705882352941177,0.6176470588235294,0.0,9.1,0.3916666666666667,0.5857142857142856,0.3175,8.2,0.475,7.4,9.0,6.9,1,0.8499999999999996,0.0,1.0,0.0,0.0,0.9459459459459459
0.5377285714285714,0.5076923076923077,0.2333333333333333,0.44230769230769224,0.12,0.587098827166106,4.8,0.484375,0.4415584415584415,0.2647058823529412,0.5882352941176471,0.1,7.5,0.6383333333333333,0.39999999999999997,0.5575000000000001,6.2,0.6,6.8,4.7,7.7,0,0.2600000000000008,0.0,0.0,0.0,0.0,0.6756756756756758
0.5601928571428572,0.6,0.3,0.3653846153846153,0.48,0.0737794344940449,5.4,0.5,0.3896103896103896,0.5,0.5294117647058824,0.1,8.6,0.6049999999999999,0.4928571428571428,0.16499999999999998,7.0,0.75,8.6,8.2,7.3,1,0.2999999999999999,0.0,1.0,0.0,0.0,0.7837837837837839
